pathway	magma_beta	magma_p	magma_q	gprofiler_p	gprofiler_q	ldsc_h2_frac	ldsc_enrichment	ldsc_p	n_methods_significant	geometric_mean_p	consensus_rank
GOBP_REGULATION_OF_ADIPOSE_T...	0.3822	0.033379	0.295616	NA	NA	NA	NA	NA	0	0.033379	4284
GOBP_SODIUM_ION_EXPORT_ACROS...	0.6266	0.033382	0.293397	NA	NA	NA	NA	NA	0	0.033382	4285
GOBP_POSITIVE_REGULATION_OF_...278	0.2744	0.033387	0.321924	NA	NA	NA	NA	NA	0	0.033387	4286
HALLMARK_SPERMATOGENESIS	0.1296	0.033388	0.547817	NA	NA	NA	NA	NA	0	0.033388	4287
REACTOME_MET_RECEPTOR_RECYCL...	0.5167	0.033394	0.547817	NA	NA	NA	NA	NA	0	0.033394	4288
GOBP_ALPHA_LINOLENIC_ACID_ME...	0.5970	0.033405	0.321924	NA	NA	NA	NA	NA	0	0.033405	4289
GOBP_POSITIVE_REGULATION_OF_...141	0.6675	0.033407	0.640604	NA	NA	NA	NA	NA	0	0.033407	4290
GOBP_ADENYLATE_CYCLASE_ACTIV...4	1.2940	0.033437	0.293397	NA	NA	NA	NA	NA	0	0.033437	4291
CUSTOM_LIPID_TRANSPORT	0.4155	0.033439	0.640604	NA	NA	NA	NA	NA	0	0.033439	4292
GOBP_HINDBRAIN_MORPHOGENESIS	0.2941	0.033443	0.321924	NA	NA	NA	NA	NA	0	0.033443	4293
GOBP_POSITIVE_REGULATION_OF_...735	0.5615	0.033443	0.640604	NA	NA	NA	NA	NA	0	0.033443	4294
GOBP_OOCYTE_DIFFERENTIATION	0.2452	0.033447	0.321924	NA	NA	NA	NA	NA	0	0.033447	4295
GOBP_NEGATIVE_REGULATION_OF_...394	0.1243	0.033450	0.321924	NA	NA	NA	NA	NA	0	0.033450	4296
GOBP_POSITIVE_REGULATION_OF_...540	0.5613	0.033452	0.948534	NA	NA	NA	NA	NA	0	0.033452	4297
GOBP_POSITIVE_REGULATION_OF_...806	0.5433	0.033458	0.281727	NA	NA	NA	NA	NA	0	0.033458	4298
GOBP_POSITIVE_REGULATION_OF_...136	0.5788	0.033465	0.547817	NA	NA	NA	NA	NA	0	0.033465	4299
GOBP_REGULATION_OF_CHEMOKINE...	0.9166	0.033510	0.281918	NA	NA	NA	NA	NA	0	0.033510	4300
GOBP_BICARBONATE_TRANSPORT	0.4025	0.033519	0.293559	NA	NA	NA	NA	NA	0	0.033519	4301
REACTOME_PHOSPHORYLATION_AND...2	0.3199	0.033521	0.547817	NA	NA	NA	NA	NA	0	0.033521	4302
GOBP_METANEPHRIC_NEPHRON_TUB...2	0.6231	0.033524	0.700943	NA	NA	NA	NA	NA	0	0.033524	4303
REACTOME_FGFR1_MUTANT_RECEPT...	0.3748	0.033553	0.296339	NA	NA	NA	NA	NA	0	0.033553	4304
GOBP_REGULATION_OF_GONADOTRO...	0.4664	0.033579	0.948534	NA	NA	NA	NA	NA	0	0.033579	4305
GOBP_VIRAL_PROCESS	0.0802	0.033617	0.547817	NA	NA	NA	NA	NA	0	0.033617	4306
REACTOME_REGULATION_OF_COMMI...	0.8910	0.033646	0.282321	NA	NA	NA	NA	NA	0	0.033646	4307
GOBP_INNER_DYNEIN_ARM_ASSEMB...	0.3710	0.033650	0.640604	NA	NA	NA	NA	NA	0	0.033650	4308
GOBP_METHIONINE_BIOSYNTHETIC...	0.5397	0.033676	0.323249	NA	NA	NA	NA	NA	0	0.033676	4309
GOBP_POSITIVE_REGULATION_OF_...157	0.1734	0.033677	0.296889	NA	NA	NA	NA	NA	0	0.033677	4310
GOBP_PROTEIN_IMPORT_INTO_PER...2	0.6132	0.033681	0.948534	NA	NA	NA	NA	NA	0	0.033681	4311
GOBP_FATTY_ACYL_COA_CATABOLI...	0.5364	0.033688	0.640604	NA	NA	NA	NA	NA	0	0.033688	4312
GOBP_GLOMERULAR_BASEMENT_MEM...	0.4593	0.033702	0.640604	NA	NA	NA	NA	NA	0	0.033702	4313
GOBP_RESPONSE_TO_ETHANOL	0.1378	0.033731	0.948534	NA	NA	NA	NA	NA	0	0.033731	4314
GOBP_UTP_METABOLIC_PROCESS	0.4913	0.033759	0.948534	NA	NA	NA	NA	NA	0	0.033759	4315
GOBP_POST_TRANSLATIONAL_PROT...2	0.4265	0.033761	0.323739	NA	NA	NA	NA	NA	0	0.033761	4316
GOBP_POSITIVE_REGULATION_OF_...507	0.5533	0.033795	0.297656	NA	NA	NA	NA	NA	0	0.033795	4317
GOBP_SIGNAL_COMPLEX_ASSEMBLY	1.0264	0.033805	0.283262	NA	NA	NA	NA	NA	0	0.033805	4318
GOBP_REGULATION_OF_LONG_TERM...1	0.3774	0.033807	0.323739	NA	NA	NA	NA	NA	0	0.033807	4319
GOBP_POSITIVE_REGULATION_OF_...704	0.2238	0.033817	0.702605	NA	NA	NA	NA	NA	0	0.033817	4320
GOBP_MEMBRANE_BIOGENESIS	0.2153	0.033901	0.323739	NA	NA	NA	NA	NA	0	0.033901	4321
GOBP_COMMON_MYELOID_PROGENIT...	0.6028	0.033902	0.297824	NA	NA	NA	NA	NA	0	0.033902	4322
GOBP_REGULATION_OF_POSTSYNAP...1	0.4118	0.033910	0.283785	NA	NA	NA	NA	NA	0	0.033910	4323
GOBP_REGULATION_OF_TRANSLATI...9	0.3425	0.033911	0.948534	NA	NA	NA	NA	NA	0	0.033911	4324
GOBP_POSITIVE_REGULATION_OF_...578	0.5510	0.033925	0.547817	NA	NA	NA	NA	NA	0	0.033925	4325
GOBP_REGULATION_OF_CARDIAC_M...5	0.9936	0.033939	0.295377	NA	NA	NA	NA	NA	0	0.033939	4326
REACTOME_NUCLEOTIDE_BIOSYNTH...	0.3626	0.033947	0.547817	NA	NA	NA	NA	NA	0	0.033947	4327
REACTOME_NOTCH3_INTRACELLULA...	0.4178	0.033955	0.323739	NA	NA	NA	NA	NA	0	0.033955	4328
GOBP_VALINE_METABOLIC_PROCESS	0.7038	0.033993	0.297957	NA	NA	NA	NA	NA	0	0.033993	4329
GOBP_POSITIVE_REGULATION_OF_...744	0.2425	0.033996	0.323739	NA	NA	NA	NA	NA	0	0.033996	4330
GOBP_METAPHASE_CHROMOSOME_AL...	0.2345	0.034017	0.295497	NA	NA	NA	NA	NA	0	0.034017	4331
GOBP_RECEPTOR_INTERNALIZATION	0.1351	0.034020	0.547817	NA	NA	NA	NA	NA	0	0.034020	4332
GOBP_LAMELLIPODIUM_MORPHOGEN...	0.3259	0.034021	0.644144	NA	NA	NA	NA	NA	0	0.034021	4333
GOBP_RESPONSE_TO_CORTICOTROP...	1.0120	0.034024	0.283785	NA	NA	NA	NA	NA	0	0.034024	4334
GOBP_OVULATION_CYCLE	0.3039	0.034026	0.295497	NA	NA	NA	NA	NA	0	0.034026	4335
HALLMARK_ADIPOGENESIS	0.1298	0.034030	0.323739	NA	NA	NA	NA	NA	0	0.034030	4336
GOBP_NEGATIVE_REGULATION_OF_...692	0.9763	0.034031	0.547817	NA	NA	NA	NA	NA	0	0.034031	4337
GOBP_NEGATIVE_REGULATION_OF_...574	0.1272	0.034032	0.702605	NA	NA	NA	NA	NA	0	0.034032	4338
GOBP_POSITIVE_REGULATION_OF_...190	0.7477	0.034043	0.297957	NA	NA	NA	NA	NA	0	0.034043	4339
GOBP_FARNESYL_DIPHOSPHATE_ME...	0.3828	0.034044	0.948534	NA	NA	NA	NA	NA	0	0.034044	4340
GOBP_PARAXIAL_MESODERM_DEVEL...	0.5950	0.034045	0.295497	NA	NA	NA	NA	NA	0	0.034045	4341
GOBP_MONOCYTE_AGGREGATION	0.7988	0.034116	0.547817	NA	NA	NA	NA	NA	0	0.034116	4342
GOBP_REGULATION_OF_PRE_MIRNA...	0.6433	0.034117	0.948534	NA	NA	NA	NA	NA	0	0.034117	4343
GOBP_ENDOPLASMIC_RETICULUM_T...1	0.4175	0.034126	0.295926	NA	NA	NA	NA	NA	0	0.034126	4344
GOBP_ORGANOPHOSPHATE_CATABOL...	0.1588	0.034154	0.284105	NA	NA	NA	NA	NA	0	0.034154	4345
GOBP_DEPYRIMIDINATION	0.5390	0.034171	0.702605	NA	NA	NA	NA	NA	0	0.034171	4346
GOBP_REGULATION_OF_MICROTUBU...4	0.2521	0.034173	0.948534	NA	NA	NA	NA	NA	0	0.034173	4347
GOBP_BILE_ACID_AND_BILE_SALT...	0.2680	0.034188	0.644144	NA	NA	NA	NA	NA	0	0.034188	4348
GOBP_NEGATIVE_REGULATION_OF_...616	0.3138	0.034195	0.702605	NA	NA	NA	NA	NA	0	0.034195	4349
GOBP_NEGATIVE_REGULATION_OF_...419	0.3786	0.034207	0.702605	NA	NA	NA	NA	NA	0	0.034207	4350
GOBP_L_LEUCINE_TRANSPORT	0.5565	0.034211	0.324819	NA	NA	NA	NA	NA	0	0.034211	4351
GOBP_NUCLEOTIDE_BINDING_DOMA...	0.2614	0.034233	0.644144	NA	NA	NA	NA	NA	0	0.034233	4352
GOBP_LATE_ENDOSOME_TO_VACUOL...1	0.1910	0.034254	0.644144	NA	NA	NA	NA	NA	0	0.034254	4353
GOBP_POSITIVE_REGULATION_OF_...325	0.4927	0.034258	0.299267	NA	NA	NA	NA	NA	0	0.034258	4354
GOBP_PSYCHOMOTOR_BEHAVIOR	0.7709	0.034315	0.702605	NA	NA	NA	NA	NA	0	0.034315	4355
GOBP_REGULATION_OF_DEVELOPME...2	0.4911	0.034318	0.547817	NA	NA	NA	NA	NA	0	0.034318	4356
GOBP_EXOCYTIC_PROCESS	0.1568	0.034320	0.948534	NA	NA	NA	NA	NA	0	0.034320	4357
GOBP_NEGATIVE_REGULATION_OF_...469	0.2545	0.034329	0.644144	NA	NA	NA	NA	NA	0	0.034329	4358
GOBP_RESPONSE_TO_AUDITORY_ST...	0.3279	0.034329	0.299616	NA	NA	NA	NA	NA	0	0.034329	4359
KEGG_CHEMOKINE_SIGNALING_PAT...	0.1515	0.034370	0.299683	NA	NA	NA	NA	NA	0	0.034370	4360
GOBP_POSITIVE_REGULATION_OF_...752	0.9702	0.034427	0.296937	NA	NA	NA	NA	NA	0	0.034427	4361
GOBP_ENDOTHELIAL_CELL_MATRIX...	0.5861	0.034440	0.547817	NA	NA	NA	NA	NA	0	0.034440	4362
GOBP_POSITIVE_REGULATION_OF_...475	0.1989	0.034468	0.285482	NA	NA	NA	NA	NA	0	0.034468	4363
GOBP_CARDIAC_MUSCLE_CELL_CON...	0.1861	0.034487	0.547817	NA	NA	NA	NA	NA	0	0.034487	4364
REACTOME_SLBP_DEPENDENT_PROC...	0.3721	0.034492	0.547817	NA	NA	NA	NA	NA	0	0.034492	4365
GOBP_CHOLESTEROL_EFFLUX	0.2424	0.034500	0.326274	NA	NA	NA	NA	NA	0	0.034500	4366
GOBP_NEGATIVE_REGULATION_OF_...251	0.4674	0.034592	0.300547	NA	NA	NA	NA	NA	0	0.034592	4367
GOBP_REGULATION_OF_CALCIUM_M...	0.1507	0.034595	0.647344	NA	NA	NA	NA	NA	0	0.034595	4368
REACTOME_INTERLEUKIN_27_SIGN...	0.4412	0.034609	0.547817	NA	NA	NA	NA	NA	0	0.034609	4369
GOBP_RESPONSE_TO_WATER	0.6681	0.034623	0.298093	NA	NA	NA	NA	NA	0	0.034623	4370
REACTOME_GAMMA_CARBOXYLATION...2	0.4217	0.034665	0.547817	NA	NA	NA	NA	NA	0	0.034665	4371
GOBP_ENDOPLASMIC_RETICULUM_M...2	0.5527	0.034671	0.285932	NA	NA	NA	NA	NA	0	0.034671	4372
GOBP_PORPHYRIN_CONTAINING_CO...	0.1897	0.034700	0.707881	NA	NA	NA	NA	NA	0	0.034700	4373
GOBP_DIET_INDUCED_THERMOGENE...	0.5495	0.034706	0.301266	NA	NA	NA	NA	NA	0	0.034706	4374
GOBP_FOAM_CELL_DIFFERENTIATI...	0.2376	0.034739	0.707881	NA	NA	NA	NA	NA	0	0.034739	4375
GOBP_SRP_DEPENDENT_COTRANSLA...3	0.5586	0.034744	0.328259	NA	NA	NA	NA	NA	0	0.034744	4376
GOBP_HYPOTHALAMUS_CELL_MIGRA...	0.6944	0.034750	0.547817	NA	NA	NA	NA	NA	0	0.034750	4377
GOBP_RECEPTOR_RECYCLING	0.2155	0.034768	0.955306	NA	NA	NA	NA	NA	0	0.034768	4378
GOBP_REGULATION_OF_STEM_CELL...2	0.3589	0.034769	0.648991	NA	NA	NA	NA	NA	0	0.034769	4379
GOBP_POSITIVE_REGULATION_OF_...322	0.8536	0.034788	0.286333	NA	NA	NA	NA	NA	0	0.034788	4380
REACTOME_SYNTHESIS_OF_EPOXY_...	0.8254	0.034809	0.298418	NA	NA	NA	NA	NA	0	0.034809	4381
GOBP_ANTERIOR_COMMISSURE_MOR...	1.0629	0.034846	0.286392	NA	NA	NA	NA	NA	0	0.034846	4382
GOBP_REPLICATIVE_SENESCENCE	0.5726	0.034878	0.298418	NA	NA	NA	NA	NA	0	0.034878	4383
GOBP_POSITIVE_REGULATION_OF_...152	0.8061	0.034890	0.329190	NA	NA	NA	NA	NA	0	0.034890	4384
GOBP_RESPONSE_TO_GENISTEIN	0.6978	0.034925	0.548870	NA	NA	NA	NA	NA	0	0.034925	4385
GOBP_RESPONSE_TO_FOOD	0.3535	0.034973	0.286701	NA	NA	NA	NA	NA	0	0.034973	4386
GOBP_AMACRINE_CELL_DIFFERENT...	1.0153	0.035073	0.287276	NA	NA	NA	NA	NA	0	0.035073	4387
GOBP_TRIGEMINAL_NERVE_DEVELO...	0.5001	0.035095	0.549071	NA	NA	NA	NA	NA	0	0.035095	4388
GOBP_DIGESTIVE_SYSTEM_DEVELO...	0.1327	0.035121	0.710378	NA	NA	NA	NA	NA	0	0.035121	4389
GOBP_LEUKOCYTE_DEGRANULATION	0.1544	0.035126	0.649833	NA	NA	NA	NA	NA	0	0.035126	4390
GOBP_PURINE_RIBONUCLEOTIDE_S...	0.7699	0.035135	0.303096	NA	NA	NA	NA	NA	0	0.035135	4391
GOBP_RETINAL_CELL_PROGRAMMED...	0.8812	0.035143	0.330390	NA	NA	NA	NA	NA	0	0.035143	4392
GOBP_POSITIVE_REGULATION_OF_...672	0.2816	0.035150	0.330390	NA	NA	NA	NA	NA	0	0.035150	4393
GOBP_PRESYNAPTIC_MODULATION_...	0.2649	0.035157	0.710378	NA	NA	NA	NA	NA	0	0.035157	4394
GOBP_CLUSTERING_OF_VOLTAGE_G...	1.0602	0.035168	0.299625	NA	NA	NA	NA	NA	0	0.035168	4395
GOBP_NEGATIVE_REGULATION_OF_...632	0.3063	0.035173	0.961062	NA	NA	NA	NA	NA	0	0.035173	4396
GOBP_NEUROBLAST_PROLIFERATION	0.3168	0.035195	0.299625	NA	NA	NA	NA	NA	0	0.035195	4397
REACTOME_TOLL_LIKE_RECEPTOR_...1	0.2374	0.035195	0.287614	NA	NA	NA	NA	NA	0	0.035195	4398
GOBP_T_CELL_APOPTOTIC_PROCESS	0.2582	0.035196	0.303096	NA	NA	NA	NA	NA	0	0.035196	4399
GOBP_REGULATION_OF_CORTISOL_...	0.7189	0.035207	0.303096	NA	NA	NA	NA	NA	0	0.035207	4400
GOBP_NEGATIVE_REGULATION_OF_...328	0.2857	0.035209	0.330390	NA	NA	NA	NA	NA	0	0.035209	4401
GOBP_NEGATIVE_REGULATION_OF_...464	0.3978	0.035210	0.330390	NA	NA	NA	NA	NA	0	0.035210	4402
GOBP_CERAMIDE_METABOLIC_PROC...	0.1885	0.035214	0.303096	NA	NA	NA	NA	NA	0	0.035214	4403
REACTOME_APEX1_INDEPENDENT_R...	0.5609	0.035249	0.330434	NA	NA	NA	NA	NA	0	0.035249	4404
GOBP_IMMUNOLOGICAL_MEMORY_PR...	0.4224	0.035307	0.303470	NA	NA	NA	NA	NA	0	0.035307	4405
GOBP_RIBONUCLEOSIDE_TRIPHOSP...	0.6412	0.035337	0.962808	NA	NA	NA	NA	NA	0	0.035337	4406
GOBP_REGULATION_OF_NON_CANON...2	0.3247	0.035441	0.553363	NA	NA	NA	NA	NA	0	0.035441	4407
GOBP_POSITIVE_REGULATION_OF_...321	0.5058	0.035445	0.713921	NA	NA	NA	NA	NA	0	0.035445	4408
GOBP_REGULATION_OF_POSITIVE_...	0.3971	0.035453	0.331699	NA	NA	NA	NA	NA	0	0.035453	4409
REACTOME_DECTIN_2_FAMILY	0.3213	0.035496	0.713921	NA	NA	NA	NA	NA	0	0.035496	4410
GOBP_GLIAL_CELL_APOPTOTIC_PR...	0.3803	0.035512	0.652162	NA	NA	NA	NA	NA	0	0.035512	4411
GOBP_NEGATIVE_REGULATION_OF_...275	0.9202	0.035525	0.289212	NA	NA	NA	NA	NA	0	0.035525	4412
GOBP_REGULATION_OF_TRANSFERA...	0.1124	0.035559	0.304958	NA	NA	NA	NA	NA	0	0.035559	4413
GOBP_REGULATION_OF_MICROTUBU...6	0.1827	0.035579	0.554617	NA	NA	NA	NA	NA	0	0.035579	4414
GOBP_POSITIVE_REGULATION_OF_...320	0.4111	0.035604	0.332143	NA	NA	NA	NA	NA	0	0.035604	4415
REACTOME_RUNX3_REGULATES_YAP...	0.6893	0.035607	0.304958	NA	NA	NA	NA	NA	0	0.035607	4416
REACTOME_PHOSPHATE_BOND_HYDR...2	0.8423	0.035634	0.289406	NA	NA	NA	NA	NA	0	0.035634	4417
GOBP_ANDROGEN_METABOLIC_PROC...	0.2362	0.035671	0.652162	NA	NA	NA	NA	NA	0	0.035671	4418
GOBP_TETRAPYRROLE_BIOSYNTHET...	0.2376	0.035671	0.714665	NA	NA	NA	NA	NA	0	0.035671	4419
GOBP_REGULATION_OF_MEMBRANE_...7	0.5921	0.035682	0.289551	NA	NA	NA	NA	NA	0	0.035682	4420
GOBP_RESPONSE_TO_ACETYLCHOLI...	0.3381	0.035704	0.302753	NA	NA	NA	NA	NA	0	0.035704	4421
REACTOME_APOPTOTIC_CLEAVAGE_...2	0.4754	0.035704	0.652162	NA	NA	NA	NA	NA	0	0.035704	4422
GOBP_POSITIVE_REGULATION_OF_...712	0.3436	0.035731	0.302753	NA	NA	NA	NA	NA	0	0.035731	4423
GOBP_FATTY_ACID_TRANSMEMBRAN...	0.2627	0.035732	0.652162	NA	NA	NA	NA	NA	0	0.035732	4424
GOBP_NEGATIVE_REGULATION_OF_...246	0.2787	0.035734	0.652162	NA	NA	NA	NA	NA	0	0.035734	4425
GOBP_REGULATION_OF_SPINDLE_A...	0.2681	0.035757	0.963052	NA	NA	NA	NA	NA	0	0.035757	4426
GOBP_INTRINSIC_APOPTOTIC_SIG...1	0.1056	0.035823	0.333216	NA	NA	NA	NA	NA	0	0.035823	4427
GOBP_POSITIVE_REGULATION_OF_...406	0.5672	0.035825	0.652585	NA	NA	NA	NA	NA	0	0.035825	4428
GOBP_BERGMANN_GLIAL_CELL_DIF...	0.6998	0.035849	0.290172	NA	NA	NA	NA	NA	0	0.035849	4429
GOBP_NEGATIVE_REGULATION_OF_...265	0.8404	0.035865	0.303088	NA	NA	NA	NA	NA	0	0.035865	4430
REACTOME_ACTIVATION_OF_SMO	0.3880	0.035894	0.963052	NA	NA	NA	NA	NA	0	0.035894	4431
GOBP_LIPID_PHOSPHORYLATION	0.6320	0.035898	0.333591	NA	NA	NA	NA	NA	0	0.035898	4432
REACTOME_TRAIL_SIGNALING	0.7905	0.035933	0.307306	NA	NA	NA	NA	NA	0	0.035933	4433
GOBP_NUCLEOBASE_CONTAINING_C...2	0.1007	0.035938	0.556605	NA	NA	NA	NA	NA	0	0.035938	4434
GOBP_OPTIC_CUP_MORPHOGENESIS...	0.6472	0.035942	0.963052	NA	NA	NA	NA	NA	0	0.035942	4435
GOBP_CEREBELLAR_PURKINJE_CEL...1	0.2718	0.035991	0.963052	NA	NA	NA	NA	NA	0	0.035991	4436
REACTOME_MET_ACTIVATES_PTPN11	1.0471	0.035993	0.290529	NA	NA	NA	NA	NA	0	0.035993	4437
GOBP_CELL_CYCLE_PHASE_TRANSI...	0.1071	0.035996	0.303661	NA	NA	NA	NA	NA	0	0.035996	4438
REACTOME_GLYCOSPHINGOLIPID_C...	0.3907	0.036014	0.290529	NA	NA	NA	NA	NA	0	0.036014	4439
GOBP_GLYCEROPHOSPHOLIPID_MET...	0.0797	0.036022	0.653697	NA	NA	NA	NA	NA	0	0.036022	4440
GOBP_NEURON_MATURATION	0.2542	0.036034	0.334532	NA	NA	NA	NA	NA	0	0.036034	4441
GOBP_NEGATIVE_REGULATION_OF_...93	0.8756	0.036056	0.290624	NA	NA	NA	NA	NA	0	0.036056	4442
GOBP_ASYMMETRIC_CELL_DIVISION	0.3595	0.036083	0.715559	NA	NA	NA	NA	NA	0	0.036083	4443
GOBP_PROTEIN_LOCALIZATION_TO...9	0.1301	0.036098	0.290719	NA	NA	NA	NA	NA	0	0.036098	4444
GOBP_REGULATION_OF_LUTEINIZI...	0.6039	0.036107	0.963052	NA	NA	NA	NA	NA	0	0.036107	4445
GOBP_CAMP_CATABOLIC_PROCESS	0.8248	0.036158	0.290958	NA	NA	NA	NA	NA	0	0.036158	4446
GOBP_CELL_DIFFERENTIATION_IN...6	0.2289	0.036177	0.559406	NA	NA	NA	NA	NA	0	0.036177	4447
GOBP_TOLL_LIKE_RECEPTOR_7_SI...	0.4813	0.036184	0.655181	NA	NA	NA	NA	NA	0	0.036184	4448
GOBP_POSITIVE_REGULATION_OF_...327	1.0243	0.036243	0.559527	NA	NA	NA	NA	NA	0	0.036243	4449
GOBP_DENDRITIC_SPINE_MORPHOG...	0.3282	0.036245	0.291187	NA	NA	NA	NA	NA	0	0.036245	4450
GOBP_LEUKOCYTE_ADHESION_TO_V...	0.2606	0.036333	0.309086	NA	NA	NA	NA	NA	0	0.036333	4451
REACTOME_SPRY_REGULATION_OF_...	0.5079	0.036345	0.309086	NA	NA	NA	NA	NA	0	0.036345	4452
GOBP_ESTABLISHMENT_OF_ENDOTH...1	0.3425	0.036349	0.291485	NA	NA	NA	NA	NA	0	0.036349	4453
GOBP_REGULATION_OF_DENDRITIC...4	0.3298	0.036375	0.291485	NA	NA	NA	NA	NA	0	0.036375	4454
REACTOME_HEME_DEGRADATION	0.6033	0.036438	0.291747	NA	NA	NA	NA	NA	0	0.036438	4455
GOBP_EPINEPHRINE_SECRETION	0.5531	0.036460	0.656791	NA	NA	NA	NA	NA	0	0.036460	4456
GOBP_NEGATIVE_REGULATION_OF_...73	0.4901	0.036512	0.306647	NA	NA	NA	NA	NA	0	0.036512	4457
GOBP_PROTEIN_LOCALIZATION_TO...18	0.1981	0.036516	0.310127	NA	NA	NA	NA	NA	0	0.036516	4458
GOBP_REGULATION_OF_DNA_TEMPL...1	0.2364	0.036533	0.310127	NA	NA	NA	NA	NA	0	0.036533	4459
REACTOME_REGULATION_OF_NPAS4...1	0.6672	0.036536	0.292288	NA	NA	NA	NA	NA	0	0.036536	4460
GOBP_POSITIVE_REGULATION_OF_...182	0.1313	0.036554	0.717503	NA	NA	NA	NA	NA	0	0.036554	4461
HALLMARK_KRAS_SIGNALING_UP	0.1170	0.036554	0.561391	NA	NA	NA	NA	NA	0	0.036554	4462
GOBP_MYOBLAST_DIFFERENTIATION	0.2319	0.036555	0.306647	NA	NA	NA	NA	NA	0	0.036555	4463
REACTOME_SIGNALING_BY_FGFR4	0.3796	0.036580	0.306647	NA	NA	NA	NA	NA	0	0.036580	4464
GOBP_CYCLIC_GMP_AMP_TRANSMEM...	0.5364	0.036585	0.561391	NA	NA	NA	NA	NA	0	0.036585	4465
GOBP_REGULATION_OF_KINASE_AC...	0.1200	0.036618	0.310291	NA	NA	NA	NA	NA	0	0.036618	4466
GOBP_REGULATION_OF_STEROID_H...1	0.5718	0.036652	0.292486	NA	NA	NA	NA	NA	0	0.036652	4467
GOBP_NEGATIVE_REGULATION_OF_...382	0.6848	0.036665	0.337108	NA	NA	NA	NA	NA	0	0.036665	4468
REACTOME_NOSTRIN_MEDIATED_EN...	0.9198	0.036672	0.337108	NA	NA	NA	NA	NA	0	0.036672	4469
REACTOME_NOTCH2_ACTIVATION_A...	0.3132	0.036676	0.718431	NA	NA	NA	NA	NA	0	0.036676	4470
GOBP_EMBRYONIC_DIGIT_MORPHOG...	0.2081	0.036677	0.561391	NA	NA	NA	NA	NA	0	0.036677	4471
GOBP_POTASSIUM_ION_EXPORT_AC...	0.5705	0.036684	0.306774	NA	NA	NA	NA	NA	0	0.036684	4472
REACTOME_CREB_PHOSPHORYLATION	0.7587	0.036696	0.310415	NA	NA	NA	NA	NA	0	0.036696	4473
GOBP_RESPONSE_TO_METHIONINE	0.8028	0.036697	0.337108	NA	NA	NA	NA	NA	0	0.036697	4474
GOBP_TOLL_LIKE_RECEPTOR_9_SI...	0.3427	0.036714	0.561391	NA	NA	NA	NA	NA	0	0.036714	4475
GOBP_CELL_MIGRATION_INVOLVED...4	0.1912	0.036779	0.656791	NA	NA	NA	NA	NA	0	0.036779	4476
GOBP_DORSAL_VENTRAL_PATTERN_...	0.1509	0.036782	0.656791	NA	NA	NA	NA	NA	0	0.036782	4477
GOBP_ADULT_HEART_DEVELOPMENT	0.7978	0.036798	0.306993	NA	NA	NA	NA	NA	0	0.036798	4478
GOBP_MULTICELLULAR_ORGANISMA...4	0.3879	0.036806	0.306993	NA	NA	NA	NA	NA	0	0.036806	4479
GOBP_REGULATION_OF_VENTRICUL...3	0.3439	0.036806	0.970187	NA	NA	NA	NA	NA	0	0.036806	4480
GOBP_REGULATION_OF_L_GLUTAMA...	0.5613	0.036859	0.311156	NA	NA	NA	NA	NA	0	0.036859	4481
GOBP_RECEPTOR_MEDIATED_ENDOC...1	0.1571	0.036864	0.293753	NA	NA	NA	NA	NA	0	0.036864	4482
GOBP_REGULATION_OF_LYSOSOME_...1	0.4657	0.036870	0.337498	NA	NA	NA	NA	NA	0	0.036870	4483
GOBP_REGULATION_OF_SKELETAL_...6	0.8434	0.036910	0.293753	NA	NA	NA	NA	NA	0	0.036910	4484
GOBP_NEGATIVE_REGULATION_OF_...514	0.6489	0.036923	0.970187	NA	NA	NA	NA	NA	0	0.036923	4485
GOBP_NEGATIVE_REGULATION_OF_...171	0.7647	0.036933	0.337498	NA	NA	NA	NA	NA	0	0.036933	4486
REACTOME_FORMATION_OF_THE_CA...	0.6096	0.036933	0.293753	NA	NA	NA	NA	NA	0	0.036933	4487
GOBP_MEIOTIC_CELL_CYCLE_PHAS...	0.3817	0.036950	0.337498	NA	NA	NA	NA	NA	0	0.036950	4488
GOBP_REGULATION_OF_LIPOPROTE...2	0.2595	0.036958	0.656791	NA	NA	NA	NA	NA	0	0.036958	4489
REACTOME_MATURATION_OF_SARS_...2	0.7773	0.036988	0.337524	NA	NA	NA	NA	NA	0	0.036988	4490
GOBP_RESPONSE_TO_INTERLEUKIN...10	0.3198	0.037010	0.311156	NA	NA	NA	NA	NA	0	0.037010	4491
REACTOME_LONG_TERM_POTENTIAT...	0.5366	0.037016	0.294170	NA	NA	NA	NA	NA	0	0.037016	4492
GOBP_POSITIVE_REGULATION_OF_...811	0.5810	0.037021	0.561751	NA	NA	NA	NA	NA	0	0.037021	4493
GOBP_ACTION_POTENTIAL	0.1221	0.037022	0.561751	NA	NA	NA	NA	NA	0	0.037022	4494
REACTOME_PLATELET_CALCIUM_HO...	0.4902	0.037050	0.308227	NA	NA	NA	NA	NA	0	0.037050	4495
KEGG_ALZHEIMERS_DISEASE	0.1185	0.037174	0.561751	NA	NA	NA	NA	NA	0	0.037174	4496
GOBP_RETINAL_PIGMENT_EPITHEL...	0.5038	0.037217	0.970187	NA	NA	NA	NA	NA	0	0.037217	4497
REACTOME_RUNX3_REGULATES_P14...	0.6595	0.037252	0.308661	NA	NA	NA	NA	NA	0	0.037252	4498
